period_start,period_end,pair_name,best_entry_time,best_entry_call_price,best_entry_put_price,best_entry_combined_price,minutes_to_end_at_entry,best_exit_time,best_exit_call_price,best_exit_put_price,best_exit_combined_price,minutes_to_end_at_exit,profit,profit_pct,holding_period_seconds
2025-12-18 17:30:00,2025-12-18 17:45:00,SOL_CALL+ETH_PUT,2025-12-18 17:35:32,0.62,0.2,0.8200000000000001,9.46,2025-12-18 17:39:08,0.77,0.27,1.04,5.85,0.22,26.83,217
2025-12-18 17:30:00,2025-12-18 17:45:00,SOL_CALL+XRP_PUT,2025-12-18 17:30:01,0.03,0.47,0.5,14.98,2025-12-18 17:31:08,0.42,0.6,1.02,13.86,0.52,104.0,67
2025-12-18 17:30:00,2025-12-18 17:45:00,XRP_CALL+BTC_PUT,2025-12-18 17:31:08,0.4,0.54,0.9400000000000001,13.86,2025-12-18 17:33:29,0.67,0.45,1.12,11.5,0.18,19.15,141
2025-12-18 17:30:00,2025-12-18 17:45:00,XRP_CALL+ETH_PUT,2025-12-18 17:32:25,0.43,0.43,0.86,12.57,2025-12-18 17:39:03,0.86,0.23,1.09,5.94,0.23,26.74,398
2025-12-18 17:30:00,2025-12-18 17:45:00,XRP_CALL+SOL_PUT,2025-12-18 17:31:08,0.4,0.58,0.98,13.86,2025-12-18 17:36:14,0.68,0.44,1.12,8.76,0.14,14.29,306
2025-12-18 17:45:00,2025-12-18 18:00:00,BTC_CALL+ETH_PUT,2025-12-18 17:59:43,0.21,0.32,0.53,0.28,2025-12-18 17:59:59,0.96,0.17,1.13,0.02,0.6,113.21,16
2025-12-18 17:45:00,2025-12-18 18:00:00,BTC_CALL+SOL_PUT,2025-12-18 17:54:14,0.34,0.51,0.8500000000000001,5.77,2025-12-18 17:59:59,0.96,0.91,1.87,0.02,1.02,120.0,345
2025-12-18 17:45:00,2025-12-18 18:00:00,BTC_CALL+XRP_PUT,2025-12-18 17:54:35,0.27,0.57,0.84,5.41,2025-12-18 17:59:59,0.96,0.98,1.94,0.02,1.1,130.95,324
2025-12-18 17:45:00,2025-12-18 18:00:00,ETH_CALL+BTC_PUT,2025-12-18 17:47:56,0.47,0.43,0.8999999999999999,12.05,2025-12-18 17:59:40,0.65,0.81,1.46,0.33,0.56,62.22,703
2025-12-18 17:45:00,2025-12-18 18:00:00,ETH_CALL+SOL_PUT,2025-12-18 17:47:14,0.47,0.47,0.94,12.75,2025-12-18 17:59:57,0.85,0.91,1.76,0.05,0.82,87.23,762
2025-12-18 17:45:00,2025-12-18 18:00:00,ETH_CALL+XRP_PUT,2025-12-18 17:48:56,0.42,0.45,0.87,11.06,2025-12-18 17:59:55,0.85,0.98,1.83,0.08,0.96,110.34,659
2025-12-18 17:45:00,2025-12-18 18:00:00,SOL_CALL+BTC_PUT,2025-12-18 17:48:39,0.39,0.44,0.8300000000000001,11.35,2025-12-18 17:54:14,0.49,0.66,1.15,5.77,0.32,38.55,335
2025-12-18 17:45:00,2025-12-18 18:00:00,SOL_CALL+ETH_PUT,2025-12-18 17:45:01,0.47,0.01,0.48,14.98,2025-12-18 17:47:14,0.53,0.53,1.06,12.75,0.58,120.83,133
2025-12-18 17:45:00,2025-12-18 18:00:00,SOL_CALL+XRP_PUT,2025-12-18 17:49:35,0.38,0.45,0.8300000000000001,10.41,2025-12-18 17:59:16,0.47,0.98,1.45,0.72,0.62,74.7,582
2025-12-18 17:45:00,2025-12-18 18:00:00,XRP_CALL+BTC_PUT,2025-12-18 17:59:16,0.06,0.52,0.5800000000000001,0.72,2025-12-18 17:59:39,0.0,0.84,0.84,0.35,0.26,44.83,22
2025-12-18 17:45:00,2025-12-18 18:00:00,XRP_CALL+ETH_PUT,2025-12-18 17:45:01,0.54,0.01,0.55,14.98,2025-12-18 17:49:50,0.55,0.58,1.13,10.16,0.58,105.45,289
2025-12-18 17:45:00,2025-12-18 18:00:00,XRP_CALL+SOL_PUT,2025-12-18 17:59:16,0.06,0.53,0.5900000000000001,0.72,2025-12-18 17:59:57,0.0,0.91,0.91,0.05,0.32,54.24,40
2025-12-18 18:00:00,2025-12-18 18:15:00,BTC_CALL+ETH_PUT,2025-12-18 18:00:27,0.38,0.59,0.97,14.55,2025-12-18 18:10:01,0.64,0.77,1.4100000000000001,4.98,0.44,45.36,574
2025-12-18 18:00:00,2025-12-18 18:15:00,BTC_CALL+SOL_PUT,2025-12-18 18:10:52,0.35,0.26,0.61,4.13,2025-12-18 18:13:01,0.98,0.0,0.98,1.97,0.37,60.66,129
2025-12-18 18:00:00,2025-12-18 18:15:00,BTC_CALL+XRP_PUT,2025-12-18 18:10:47,0.39,0.38,0.77,4.21,2025-12-18 18:12:50,0.95,0.09,1.04,2.16,0.27,35.06,123
2025-12-18 18:00:00,2025-12-18 18:15:00,ETH_CALL+BTC_PUT,2025-12-18 18:09:59,0.22,0.38,0.6,5.02,2025-12-18 18:13:42,0.98,0.02,1.0,1.29,0.4,66.67,224
2025-12-18 18:00:00,2025-12-18 18:15:00,ETH_CALL+SOL_PUT,2025-12-18 18:11:36,0.29,0.14,0.43,3.39,2025-12-18 18:13:31,0.98,0.0,0.98,1.47,0.55,127.91,115
2025-12-18 18:00:00,2025-12-18 18:15:00,ETH_CALL+XRP_PUT,2025-12-18 18:08:50,0.31,0.26,0.5700000000000001,6.15,2025-12-18 18:13:03,0.96,0.02,0.98,1.94,0.41,71.93,253
2025-12-18 18:00:00,2025-12-18 18:15:00,SOL_CALL+BTC_PUT,2025-12-18 18:00:01,0.09,0.06,0.15,14.98,2025-12-18 18:10:52,0.74,0.65,1.3900000000000001,4.13,1.24,826.67,651
2025-12-18 18:00:00,2025-12-18 18:15:00,SOL_CALL+ETH_PUT,2025-12-18 18:00:01,0.09,0.06,0.15,14.98,2025-12-18 18:11:36,0.86,0.71,1.5699999999999998,3.39,1.42,946.67,695
2025-12-18 18:00:00,2025-12-18 18:15:00,SOL_CALL+XRP_PUT,2025-12-18 18:08:12,0.59,0.33,0.9199999999999999,6.79,2025-12-18 18:10:34,0.76,0.44,1.2,4.43,0.28,30.43,141
2025-12-18 18:00:00,2025-12-18 18:15:00,XRP_CALL+BTC_PUT,2025-12-18 18:00:01,0.01,0.06,0.06999999999999999,14.98,2025-12-18 18:10:47,0.62,0.61,1.23,4.21,1.16,1657.14,646
2025-12-18 18:00:00,2025-12-18 18:15:00,XRP_CALL+ETH_PUT,2025-12-18 18:00:01,0.01,0.06,0.06999999999999999,14.98,2025-12-18 18:09:05,0.69,0.75,1.44,5.9,1.37,1957.14,545
2025-12-18 18:00:00,2025-12-18 18:15:00,XRP_CALL+SOL_PUT,2025-12-18 18:03:33,0.36,0.43,0.79,11.44,2025-12-18 18:08:12,0.67,0.41,1.08,6.79,0.29,36.71,279
2025-12-18 18:15:00,2025-12-18 18:30:00,BTC_CALL+ETH_PUT,2025-12-18 18:18:16,0.21,0.72,0.9299999999999999,11.73,2025-12-18 18:22:02,0.29,0.74,1.03,7.95,0.1,10.75,227
2025-12-18 18:15:00,2025-12-18 18:30:00,BTC_CALL+SOL_PUT,2025-12-18 18:22:21,0.15,0.64,0.79,7.64,2025-12-18 18:27:02,0.01,0.98,0.99,2.95,0.2,25.32,281
2025-12-18 18:15:00,2025-12-18 18:30:00,BTC_CALL+XRP_PUT,2025-12-18 18:17:13,0.37,0.48,0.85,12.77,2025-12-18 18:20:56,0.37,0.75,1.12,9.06,0.27,31.76,223
2025-12-18 18:15:00,2025-12-18 18:30:00,ETH_CALL+BTC_PUT,2025-12-18 18:17:12,0.34,0.55,0.8900000000000001,12.78,2025-12-18 18:18:13,0.3,0.77,1.07,11.78,0.18,20.22,60
2025-12-18 18:15:00,2025-12-18 18:30:00,ETH_CALL+SOL_PUT,2025-12-18 18:22:07,0.21,0.57,0.7799999999999999,7.87,2025-12-18 18:23:49,0.08,0.92,1.0,6.18,0.22,28.21,101
2025-12-18 18:15:00,2025-12-18 18:30:00,ETH_CALL+XRP_PUT,2025-12-18 18:17:12,0.34,0.48,0.8200000000000001,12.78,2025-12-18 18:21:04,0.37,0.75,1.12,8.92,0.3,36.59,232
2025-12-18 18:15:00,2025-12-18 18:30:00,SOL_CALL+BTC_PUT,2025-12-18 18:16:39,0.4,0.49,0.89,13.34,2025-12-18 18:22:21,0.36,0.85,1.21,7.64,0.32,35.96,342
2025-12-18 18:15:00,2025-12-18 18:30:00,SOL_CALL+ETH_PUT,2025-12-18 18:16:37,0.4,0.52,0.92,13.37,2025-12-18 18:22:07,0.43,0.79,1.22,7.87,0.3,32.61,330
2025-12-18 18:15:00,2025-12-18 18:30:00,SOL_CALL+XRP_PUT,2025-12-18 18:17:12,0.4,0.48,0.88,12.78,2025-12-18 18:22:09,0.43,0.79,1.22,7.84,0.34,38.64,297
2025-12-18 18:15:00,2025-12-18 18:30:00,XRP_CALL+BTC_PUT,2025-12-18 18:15:24,0.33,0.55,0.8800000000000001,14.59,2025-12-18 18:17:13,0.52,0.63,1.15,12.77,0.27,30.68,109
2025-12-18 18:15:00,2025-12-18 18:30:00,XRP_CALL+ETH_PUT,2025-12-18 18:15:21,0.33,0.55,0.8800000000000001,14.64,2025-12-18 18:17:13,0.52,0.66,1.1800000000000002,12.77,0.3,34.09,112
2025-12-18 18:15:00,2025-12-18 18:30:00,XRP_CALL+SOL_PUT,2025-12-18 18:15:21,0.33,0.55,0.8800000000000001,14.64,2025-12-18 18:17:12,0.52,0.6,1.12,12.78,0.24,27.27,111
2025-12-18 18:30:00,2025-12-18 18:45:00,BTC_CALL+ETH_PUT,2025-12-18 18:30:01,0.01,0.99,1.0,14.98,2025-12-18 18:30:02,0.0,0.98,0.98,14.97,-0.02,-2.0,1
2025-12-18 18:30:00,2025-12-18 18:45:00,BTC_CALL+SOL_PUT,2025-12-18 18:30:01,0.01,0.99,1.0,14.98,2025-12-18 18:30:02,0.0,0.98,0.98,14.97,-0.02,-2.0,1
2025-12-18 18:30:00,2025-12-18 18:45:00,BTC_CALL+XRP_PUT,2025-12-18 18:30:01,0.01,0.99,1.0,14.98,2025-12-18 18:30:02,0.0,0.97,0.97,14.97,-0.03,-3.0,1
2025-12-18 18:30:00,2025-12-18 18:45:00,ETH_CALL+BTC_PUT,2025-12-18 18:30:01,0.01,0.99,1.0,14.98,2025-12-18 18:30:02,0.0,0.98,0.98,14.97,-0.02,-2.0,1
2025-12-18 18:30:00,2025-12-18 18:45:00,ETH_CALL+SOL_PUT,2025-12-18 18:30:01,0.01,0.99,1.0,14.98,2025-12-18 18:30:02,0.0,0.98,0.98,14.97,-0.02,-2.0,1
2025-12-18 18:30:00,2025-12-18 18:45:00,ETH_CALL+XRP_PUT,2025-12-18 18:30:01,0.01,0.99,1.0,14.98,2025-12-18 18:30:02,0.0,0.97,0.97,14.97,-0.03,-3.0,1
2025-12-18 18:30:00,2025-12-18 18:45:00,SOL_CALL+BTC_PUT,2025-12-18 18:30:01,0.01,0.99,1.0,14.98,2025-12-18 18:30:02,0.0,0.98,0.98,14.97,-0.02,-2.0,1
2025-12-18 18:30:00,2025-12-18 18:45:00,SOL_CALL+ETH_PUT,2025-12-18 18:30:01,0.01,0.99,1.0,14.98,2025-12-18 18:30:02,0.0,0.98,0.98,14.97,-0.02,-2.0,1
2025-12-18 18:30:00,2025-12-18 18:45:00,SOL_CALL+XRP_PUT,2025-12-18 18:30:01,0.01,0.99,1.0,14.98,2025-12-18 18:30:02,0.0,0.97,0.97,14.97,-0.03,-3.0,1
2025-12-18 18:30:00,2025-12-18 18:45:00,XRP_CALL+BTC_PUT,2025-12-18 18:30:01,0.01,0.99,1.0,14.98,2025-12-18 18:30:02,0.0,0.98,0.98,14.97,-0.02,-2.0,1
2025-12-18 18:30:00,2025-12-18 18:45:00,XRP_CALL+ETH_PUT,2025-12-18 18:30:01,0.01,0.99,1.0,14.98,2025-12-18 18:30:02,0.0,0.98,0.98,14.97,-0.02,-2.0,1
2025-12-18 18:30:00,2025-12-18 18:45:00,XRP_CALL+SOL_PUT,2025-12-18 18:30:01,0.01,0.99,1.0,14.98,2025-12-18 18:30:02,0.0,0.98,0.98,14.97,-0.02,-2.0,1
2025-12-18 18:45:00,2025-12-18 19:00:00,BTC_CALL+ETH_PUT,2025-12-18 18:45:01,0.01,0.99,1.0,14.98,2025-12-18 18:45:02,0.0,0.98,0.98,14.96,-0.02,-2.0,1
2025-12-18 18:45:00,2025-12-18 19:00:00,BTC_CALL+SOL_PUT,2025-12-18 18:45:01,0.01,0.99,1.0,14.98,2025-12-18 18:45:02,0.0,0.98,0.98,14.96,-0.02,-2.0,1
2025-12-18 18:45:00,2025-12-18 19:00:00,BTC_CALL+XRP_PUT,2025-12-18 18:45:01,0.01,0.99,1.0,14.98,2025-12-18 18:45:02,0.0,0.97,0.97,14.96,-0.03,-3.0,1
2025-12-18 18:45:00,2025-12-18 19:00:00,ETH_CALL+BTC_PUT,2025-12-18 18:45:01,0.01,0.99,1.0,14.98,2025-12-18 18:45:02,0.0,0.98,0.98,14.96,-0.02,-2.0,1
2025-12-18 18:45:00,2025-12-18 19:00:00,ETH_CALL+SOL_PUT,2025-12-18 18:45:01,0.01,0.99,1.0,14.98,2025-12-18 18:45:02,0.0,0.98,0.98,14.96,-0.02,-2.0,1
2025-12-18 18:45:00,2025-12-18 19:00:00,ETH_CALL+XRP_PUT,2025-12-18 18:45:01,0.01,0.99,1.0,14.98,2025-12-18 18:45:02,0.0,0.97,0.97,14.96,-0.03,-3.0,1
2025-12-18 18:45:00,2025-12-18 19:00:00,SOL_CALL+BTC_PUT,2025-12-18 18:45:01,0.01,0.99,1.0,14.98,2025-12-18 18:45:02,0.0,0.98,0.98,14.96,-0.02,-2.0,1
2025-12-18 18:45:00,2025-12-18 19:00:00,SOL_CALL+ETH_PUT,2025-12-18 18:45:01,0.01,0.99,1.0,14.98,2025-12-18 18:45:02,0.0,0.98,0.98,14.96,-0.02,-2.0,1
2025-12-18 18:45:00,2025-12-18 19:00:00,SOL_CALL+XRP_PUT,2025-12-18 18:45:01,0.01,0.99,1.0,14.98,2025-12-18 18:45:02,0.0,0.97,0.97,14.96,-0.03,-3.0,1
2025-12-18 18:45:00,2025-12-18 19:00:00,XRP_CALL+BTC_PUT,2025-12-18 18:45:01,0.01,0.99,1.0,14.98,2025-12-18 18:45:02,0.0,0.98,0.98,14.96,-0.02,-2.0,1
2025-12-18 18:45:00,2025-12-18 19:00:00,XRP_CALL+ETH_PUT,2025-12-18 18:45:01,0.01,0.99,1.0,14.98,2025-12-18 18:45:02,0.0,0.98,0.98,14.96,-0.02,-2.0,1
2025-12-18 18:45:00,2025-12-18 19:00:00,XRP_CALL+SOL_PUT,2025-12-18 18:45:01,0.01,0.99,1.0,14.98,2025-12-18 18:45:02,0.0,0.98,0.98,14.96,-0.02,-2.0,1
2025-12-18 19:00:00,2025-12-18 19:15:00,BTC_CALL+ETH_PUT,2025-12-18 19:10:41,0.14,0.38,0.52,4.31,2025-12-18 19:13:34,0.0,0.98,0.98,1.43,0.46,88.46,172
2025-12-18 19:00:00,2025-12-18 19:15:00,BTC_CALL+SOL_PUT,2025-12-18 19:01:51,0.24,0.59,0.83,13.15,2025-12-18 19:05:55,0.17,0.86,1.03,9.07,0.2,24.1,245
2025-12-18 19:00:00,2025-12-18 19:15:00,BTC_CALL+XRP_PUT,2025-12-18 19:10:01,0.3,0.39,0.69,4.97,2025-12-18 19:13:03,0.0,0.97,0.97,1.95,0.28,40.58,182
2025-12-18 19:00:00,2025-12-18 19:15:00,ETH_CALL+BTC_PUT,2025-12-18 19:00:49,0.44,0.53,0.97,14.17,2025-12-18 19:09:50,0.74,0.76,1.5,5.16,0.53,54.64,541
2025-12-18 19:00:00,2025-12-18 19:15:00,ETH_CALL+SOL_PUT,2025-12-18 19:01:47,0.35,0.59,0.94,13.21,2025-12-18 19:11:16,0.57,0.79,1.3599999999999999,3.72,0.42,44.68,570
2025-12-18 19:00:00,2025-12-18 19:15:00,ETH_CALL+XRP_PUT,2025-12-18 19:00:36,0.52,0.47,0.99,14.39,2025-12-18 19:09:36,0.6,0.8,1.4,5.39,0.41,41.41,540
2025-12-18 19:00:00,2025-12-18 19:15:00,SOL_CALL+BTC_PUT,2025-12-18 19:05:55,0.14,0.83,0.97,9.07,2025-12-18 19:09:50,0.48,0.76,1.24,5.16,0.27,27.84,235
2025-12-18 19:00:00,2025-12-18 19:15:00,SOL_CALL+ETH_PUT,2025-12-18 19:11:16,0.21,0.43,0.64,3.72,2025-12-18 19:13:34,0.0,0.98,0.98,1.43,0.34,53.12,137
2025-12-18 19:00:00,2025-12-18 19:15:00,SOL_CALL+XRP_PUT,2025-12-18 19:00:01,0.52,0.46,0.98,14.97,2025-12-18 19:02:11,0.34,0.81,1.1500000000000001,12.81,0.17,17.35,129
2025-12-18 19:00:00,2025-12-18 19:15:00,XRP_CALL+BTC_PUT,2025-12-18 19:06:09,0.12,0.78,0.9,8.84,2025-12-18 19:10:01,0.61,0.7,1.31,4.97,0.41,45.56,232
2025-12-18 19:00:00,2025-12-18 19:15:00,XRP_CALL+ETH_PUT,2025-12-18 19:09:36,0.2,0.4,0.6000000000000001,5.39,2025-12-18 19:13:34,0.02,0.98,1.0,1.43,0.4,66.67,238
2025-12-18 19:00:00,2025-12-18 19:15:00,XRP_CALL+SOL_PUT,2025-12-18 19:02:11,0.19,0.66,0.8500000000000001,12.81,2025-12-18 19:11:16,0.33,0.79,1.12,3.72,0.27,31.76,546
2025-12-18 19:15:00,2025-12-18 19:30:00,BTC_CALL+ETH_PUT,2025-12-18 19:29:11,0.33,0.06,0.39,0.8,2025-12-18 19:29:47,0.85,0.0,0.85,0.22,0.46,117.95,35
2025-12-18 19:15:00,2025-12-18 19:30:00,BTC_CALL+SOL_PUT,2025-12-18 19:22:54,0.37,0.4,0.77,7.09,2025-12-18 19:29:47,0.85,0.96,1.81,0.22,1.04,135.06,412
2025-12-18 19:15:00,2025-12-18 19:30:00,BTC_CALL+XRP_PUT,2025-12-18 19:21:18,0.43,0.26,0.69,8.69,2025-12-18 19:29:34,0.67,0.69,1.3599999999999999,0.43,0.67,97.1,495
2025-12-18 19:15:00,2025-12-18 19:30:00,ETH_CALL+BTC_PUT,2025-12-18 19:15:01,0.01,0.46,0.47000000000000003,14.98,2025-12-18 19:29:08,0.87,0.75,1.62,0.85,1.15,244.68,848
2025-12-18 19:15:00,2025-12-18 19:30:00,ETH_CALL+SOL_PUT,2025-12-18 19:15:01,0.01,0.48,0.49,14.98,2025-12-18 19:29:28,0.98,0.96,1.94,0.53,1.45,295.92,867
2025-12-18 19:15:00,2025-12-18 19:30:00,ETH_CALL+XRP_PUT,2025-12-18 19:15:01,0.01,0.49,0.5,14.98,2025-12-18 19:29:07,0.83,0.88,1.71,0.87,1.21,242.0,847
2025-12-18 19:15:00,2025-12-18 19:30:00,SOL_CALL+BTC_PUT,2025-12-18 19:21:58,0.5,0.36,0.86,8.02,2025-12-18 19:22:54,0.6,0.63,1.23,7.09,0.37,43.02,56
2025-12-18 19:15:00,2025-12-18 19:30:00,SOL_CALL+ETH_PUT,2025-12-18 19:20:54,0.41,0.24,0.6499999999999999,9.09,2025-12-18 19:22:54,0.6,0.31,0.9099999999999999,7.09,0.26,40.0,120
2025-12-18 19:15:00,2025-12-18 19:30:00,SOL_CALL+XRP_PUT,2025-12-18 19:26:35,0.22,0.39,0.61,3.41,2025-12-18 19:29:07,0.01,0.88,0.89,0.87,0.28,45.9,152
2025-12-18 19:15:00,2025-12-18 19:30:00,XRP_CALL+BTC_PUT,2025-12-18 19:15:25,0.53,0.45,0.98,14.58,2025-12-18 19:21:18,0.74,0.57,1.31,8.69,0.33,33.67,353
2025-12-18 19:15:00,2025-12-18 19:30:00,XRP_CALL+ETH_PUT,2025-12-18 19:29:05,0.12,0.17,0.29000000000000004,0.9,2025-12-18 19:29:47,0.6,0.0,0.6,0.22,0.31,106.9,41
2025-12-18 19:15:00,2025-12-18 19:30:00,XRP_CALL+SOL_PUT,2025-12-18 19:15:50,0.55,0.35,0.9,14.16,2025-12-18 19:29:47,0.6,0.96,1.56,0.22,0.66,73.33,837
2025-12-18 19:30:00,2025-12-18 19:45:00,BTC_CALL+ETH_PUT,2025-12-18 19:30:00,0.73,0.01,0.74,14.99,2025-12-18 19:30:02,0.52,0.48,1.0,14.95,0.26,35.14,2
2025-12-18 19:30:00,2025-12-18 19:45:00,BTC_CALL+SOL_PUT,2025-12-18 19:32:04,0.4,0.45,0.8500000000000001,12.93,2025-12-18 19:35:45,0.32,0.88,1.2,9.23,0.35,41.18,222
2025-12-18 19:30:00,2025-12-18 19:45:00,BTC_CALL+XRP_PUT,2025-12-18 19:31:38,0.48,0.46,0.94,13.36,2025-12-18 19:33:59,0.32,0.77,1.09,11.01,0.15,15.96,141
2025-12-18 19:30:00,2025-12-18 19:45:00,ETH_CALL+BTC_PUT,2025-12-18 19:31:03,0.67,0.32,0.99,13.95,2025-12-18 19:37:34,0.33,0.84,1.17,7.43,0.18,18.18,391
2025-12-18 19:30:00,2025-12-18 19:45:00,ETH_CALL+SOL_PUT,2025-12-18 19:32:04,0.48,0.45,0.9299999999999999,12.93,2025-12-18 19:35:45,0.46,0.88,1.34,9.23,0.41,44.09,222
2025-12-18 19:30:00,2025-12-18 19:45:00,ETH_CALL+XRP_PUT,2025-12-18 19:30:01,0.53,0.47,1.0,14.97,2025-12-18 19:33:55,0.49,0.71,1.2,11.07,0.2,20.0,234
2025-12-18 19:30:00,2025-12-18 19:45:00,SOL_CALL+BTC_PUT,2025-12-18 19:30:00,0.01,0.46,0.47000000000000003,14.99,2025-12-18 19:32:04,0.55,0.6,1.15,12.93,0.68,144.68,123
2025-12-18 19:30:00,2025-12-18 19:45:00,SOL_CALL+ETH_PUT,2025-12-18 19:30:00,0.01,0.01,0.02,14.99,2025-12-18 19:32:04,0.55,0.52,1.07,12.93,1.05,5250.0,123
2025-12-18 19:30:00,2025-12-18 19:45:00,SOL_CALL+XRP_PUT,2025-12-18 19:30:00,0.01,0.97,0.98,14.99,2025-12-18 19:31:46,0.55,0.58,1.13,13.23,0.15,15.31,105
2025-12-18 19:30:00,2025-12-18 19:45:00,XRP_CALL+BTC_PUT,2025-12-18 19:30:39,0.53,0.38,0.91,14.33,2025-12-18 19:31:38,0.54,0.52,1.06,13.36,0.15,16.48,58
2025-12-18 19:30:00,2025-12-18 19:45:00,XRP_CALL+ETH_PUT,2025-12-18 19:33:55,0.29,0.51,0.8,11.07,2025-12-18 19:41:24,0.01,0.98,0.99,3.58,0.19,23.75,449
2025-12-18 19:30:00,2025-12-18 19:45:00,XRP_CALL+SOL_PUT,2025-12-18 19:31:46,0.42,0.45,0.87,13.23,2025-12-18 19:35:55,0.27,0.86,1.13,9.07,0.26,29.89,250
2025-12-18 19:45:00,2025-12-18 20:00:00,BTC_CALL+ETH_PUT,2025-12-18 19:49:22,0.52,0.41,0.9299999999999999,10.63,2025-12-18 19:55:05,0.55,0.66,1.21,4.92,0.28,30.11,343
2025-12-18 19:45:00,2025-12-18 20:00:00,BTC_CALL+SOL_PUT,2025-12-18 19:49:22,0.52,0.41,0.9299999999999999,10.63,2025-12-18 19:55:08,0.5,0.75,1.25,4.87,0.32,34.41,346
2025-12-18 19:45:00,2025-12-18 20:00:00,BTC_CALL+XRP_PUT,2025-12-18 19:45:58,0.45,0.54,0.99,14.03,2025-12-18 19:54:53,0.64,0.85,1.49,5.12,0.5,50.51,535
2025-12-18 19:45:00,2025-12-18 20:00:00,ETH_CALL+BTC_PUT,2025-12-18 19:55:05,0.34,0.45,0.79,4.92,2025-12-18 19:57:47,0.13,0.88,1.01,2.21,0.22,27.85,162
2025-12-18 19:45:00,2025-12-18 20:00:00,ETH_CALL+SOL_PUT,2025-12-18 19:50:57,0.41,0.47,0.8799999999999999,9.04,2025-12-18 19:57:12,0.21,0.93,1.1400000000000001,2.79,0.26,29.55,375
2025-12-18 19:45:00,2025-12-18 20:00:00,ETH_CALL+XRP_PUT,2025-12-18 19:46:01,0.41,0.54,0.95,13.98,2025-12-18 19:54:55,0.58,0.79,1.37,5.08,0.42,44.21,534
2025-12-18 19:45:00,2025-12-18 20:00:00,SOL_CALL+BTC_PUT,2025-12-18 19:55:08,0.25,0.49,0.74,4.87,2025-12-18 19:58:48,0.09,0.94,1.03,1.19,0.29,39.19,221
2025-12-18 19:45:00,2025-12-18 20:00:00,SOL_CALL+ETH_PUT,2025-12-18 19:46:41,0.42,0.48,0.8999999999999999,13.31,2025-12-18 19:50:57,0.53,0.59,1.12,9.04,0.22,24.44,256
2025-12-18 19:45:00,2025-12-18 20:00:00,SOL_CALL+XRP_PUT,2025-12-18 19:45:59,0.41,0.54,0.95,14.01,2025-12-18 19:50:58,0.53,0.74,1.27,9.03,0.32,33.68,299
2025-12-18 19:45:00,2025-12-18 20:00:00,XRP_CALL+BTC_PUT,2025-12-18 19:54:53,0.15,0.36,0.51,5.12,2025-12-18 19:59:19,0.0,0.98,0.98,0.67,0.47,92.16,267
2025-12-18 19:45:00,2025-12-18 20:00:00,XRP_CALL+ETH_PUT,2025-12-18 19:54:55,0.21,0.42,0.63,5.08,2025-12-18 19:59:06,0.0,0.98,0.98,0.89,0.35,55.56,252
2025-12-18 19:45:00,2025-12-18 20:00:00,XRP_CALL+SOL_PUT,2025-12-18 19:50:58,0.26,0.47,0.73,9.03,2025-12-18 19:57:10,0.07,0.9,0.97,2.83,0.24,32.88,372
2025-12-18 20:00:00,2025-12-18 20:15:00,BTC_CALL+ETH_PUT,2025-12-18 20:01:14,0.63,0.28,0.91,13.75,2025-12-18 20:09:52,0.97,0.05,1.02,5.12,0.11,12.09,518
2025-12-18 20:00:00,2025-12-18 20:15:00,BTC_CALL+SOL_PUT,2025-12-18 20:01:36,0.64,0.26,0.9,13.4,2025-12-18 20:09:40,0.94,0.2,1.14,5.33,0.24,26.67,484
2025-12-18 20:00:00,2025-12-18 20:15:00,BTC_CALL+XRP_PUT,2025-12-18 20:01:33,0.62,0.34,0.96,13.45,2025-12-18 20:02:24,0.88,0.22,1.1,12.6,0.14,14.58,51
2025-12-18 20:00:00,2025-12-18 20:15:00,ETH_CALL+BTC_PUT,2025-12-18 20:00:45,0.66,0.33,0.99,14.23,2025-12-18 20:01:18,0.76,0.33,1.09,13.7,0.1,10.1,32
2025-12-18 20:00:00,2025-12-18 20:15:00,ETH_CALL+SOL_PUT,2025-12-18 20:00:06,0.56,0.4,0.9600000000000001,14.89,2025-12-18 20:09:40,0.94,0.2,1.14,5.33,0.18,18.75,574
2025-12-18 20:00:00,2025-12-18 20:15:00,ETH_CALL+XRP_PUT,2025-12-18 20:00:12,0.51,0.49,1.0,14.79,2025-12-18 20:02:24,0.9,0.22,1.12,12.6,0.12,12.0,131
2025-12-18 20:00:00,2025-12-18 20:15:00,SOL_CALL+BTC_PUT,2025-12-18 20:09:40,0.8,0.06,0.8600000000000001,5.33,2025-12-18 20:12:00,0.98,0.0,0.98,2.99,0.12,13.95,140
2025-12-18 20:00:00,2025-12-18 20:15:00,SOL_CALL+ETH_PUT,2025-12-18 20:09:40,0.8,0.06,0.8600000000000001,5.33,2025-12-18 20:11:49,0.97,0.01,0.98,3.17,0.12,13.95,129
2025-12-18 20:00:00,2025-12-18 20:15:00,SOL_CALL+XRP_PUT,2025-12-18 20:09:40,0.8,0.11,0.91,5.33,2025-12-18 20:11:49,0.97,0.02,0.99,3.17,0.08,8.79,129
2025-12-18 20:00:00,2025-12-18 20:15:00,XRP_CALL+BTC_PUT,2025-12-18 20:00:45,0.6,0.33,0.9299999999999999,14.23,2025-12-18 20:01:33,0.66,0.38,1.04,13.45,0.11,11.83,47
